record_id,source_corpus,title,section_index,section_type,heading,heading_level,line_start,line_end,original_chars,markdown
june_update_2026-06-10__rec_000308,include,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,3,discussion_conclusion,Discussion,3,249,276,6932,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md
june_update_2026-06-10__rec_000308,include,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,4,data_representation,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross-domain gener alization,2,9,367,62152,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md
june_update_2026-06-10__rec_000308,include,MT-ConBiFormer-GPT: multi-target molecular generation for low-data drug discovery via a contrastive BiFormer-GPT architecture and curriculum learning with cross …,5,data_representation,Proposed method,3,71,76,1392,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000308.md
june_update_2026-06-10__rec_000350,include,OmniGene-4: a unified bio-language MoE model with router-level interpretability,1,abstract,Abstract,5,9,18,3090,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md
june_update_2026-06-10__rec_000350,include,OmniGene-4: a unified bio-language MoE model with router-level interpretability,2,introduction,Introduction,2,19,50,8402,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md
june_update_2026-06-10__rec_000350,include,OmniGene-4: a unified bio-language MoE model with router-level interpretability,3,discussion_conclusion,Discussion,2,305,326,5942,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md
june_update_2026-06-10__rec_000350,include,OmniGene-4: a unified bio-language MoE model with router-level interpretability,4,data_representation,Architecture,3,53,70,797,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md
june_update_2026-06-10__rec_000350,include,OmniGene-4: a unified bio-language MoE model with router-level interpretability,5,data_representation,Methods,2,51,172,8226,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md
june_update_2026-06-10__rec_000350,include,OmniGene-4: a unified bio-language MoE model with router-level interpretability,6,data_representation,Representation vs alignment: a training-stage factorization,3,307,312,1681,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000350.md
june_update_2026-06-10__rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,1,abstract,Abstract,4,13,16,1787,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md
june_update_2026-06-10__rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,2,introduction,Introduction,4,27,42,6894,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md
june_update_2026-06-10__rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,3,discussion_conclusion,Discussion,4,135,144,5353,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md
june_update_2026-06-10__rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,4,data_representation,Sample Representation,4,169,172,421,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md
june_update_2026-06-10__rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,5,data_representation,Methods Data Preprocessing,3,145,208,7704,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md
june_update_2026-06-10__rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,6,data_representation,Microcorpus-260K and MGM architecture,4,45,52,1628,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md
june_update_2026-06-10__rec_000370,include,MGM as a Large‐Scale Pretrained Foundation Model for Microbiome Analyses in Diverse Contexts,7,data_representation,Model Architecture,4,151,164,2258,data/docling_include_no_vlm_2026-07-09/markdown/june_update_2026_06_10_rec_000370.md
july_update_2026-07-06__rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,1,abstract,Abstract,5,19,22,2171,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md
july_update_2026-07-06__rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,2,introduction,Introduction,3,23,36,6330,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md
july_update_2026-07-06__rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,3,discussion_conclusion,Discussion,3,123,136,4875,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md
july_update_2026-07-06__rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,4,discussion_conclusion,Conclusion,3,137,142,1684,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md
july_update_2026-07-06__rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,5,data_representation,Data Collection and Preprocessing,2,145,156,3427,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md
july_update_2026-07-06__rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,6,data_representation,Model Architecture,2,187,228,2082,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md
july_update_2026-07-06__rec_000046,include,HoloCell: A Generative Foundation Model for Holistic Cellular Modeling,7,data_representation,Representation Learning for Single Omics,2,55,70,6291,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000046.md
july_update_2026-07-06__rec_000050,include,How Post-Training Shapes Biological Reasoning Models,1,abstract,Abstract,3,43,46,1677,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md
july_update_2026-07-06__rec_000050,include,How Post-Training Shapes Biological Reasoning Models,2,introduction,Introduction,2,47,66,4610,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md
july_update_2026-07-06__rec_000050,include,How Post-Training Shapes Biological Reasoning Models,3,discussion_conclusion,Discussion,2,200,361,31884,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md
july_update_2026-07-06__rec_000050,include,How Post-Training Shapes Biological Reasoning Models,4,data_representation,Pathway Prediction Dataset and Construction,3,364,371,2509,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md
july_update_2026-07-06__rec_000050,include,How Post-Training Shapes Biological Reasoning Models,5,data_representation,Target Identification Dataset and Simplifications Relative to MEDEA,3,372,379,2737,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md
july_update_2026-07-06__rec_000050,include,How Post-Training Shapes Biological Reasoning Models,6,data_representation,Protein Function Prediction Dataset and Simplifications Relative to BioReason-Pro,3,380,387,3001,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000050.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,1,abstract,Abstract,5,7,20,3023,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,2,introduction,Introduction,2,21,34,3620,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,3,discussion_conclusion,Discussion,2,384,413,5464,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,4,discussion_conclusion,Conclusion,2,414,453,7241,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,5,data_representation,Training Data and Split: hca\_train/val/test,3,61,87,2713,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,6,data_representation,Single-cell expression corpus,4,63,87,2671,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,7,data_representation,Datasets and Evaluation Tasks,2,165,264,3227,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000060,include,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,8,data_representation,HCA Training Corpus Characterization,2,454,459,634,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000060.md
july_update_2026-07-06__rec_000073,include,Generating antimicrobial peptides via genomic transfer learning,1,introduction,INTRODUCTION,3,23,36,3281,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md
july_update_2026-07-06__rec_000073,include,Generating antimicrobial peptides via genomic transfer learning,2,discussion_conclusion,Conclusion,4,207,216,2963,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md
july_update_2026-07-06__rec_000073,include,Generating antimicrobial peptides via genomic transfer learning,3,data_representation,Datasets,5,43,48,1260,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md
july_update_2026-07-06__rec_000073,include,Generating antimicrobial peptides via genomic transfer learning,4,data_representation,Datasets,5,87,90,542,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md
july_update_2026-07-06__rec_000073,include,Generating antimicrobial peptides via genomic transfer learning,5,data_representation,Architecture Comparison,5,95,100,1410,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md
july_update_2026-07-06__rec_000073,include,Generating antimicrobial peptides via genomic transfer learning,6,data_representation,"Minimum Inhibitory Concentration (MIC) Predictor: Benchmarking, Calibration, and Architecture Selection",4,151,158,268,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000073.md
july_update_2026-07-06__rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,1,abstract,Abstract,6,17,22,1480,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md
july_update_2026-07-06__rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,2,introduction,Introduction,2,23,40,7255,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md
july_update_2026-07-06__rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,3,discussion_conclusion,Discussion,2,249,392,18717,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md
july_update_2026-07-06__rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,4,data_representation,Multi-view and Joint-embedding Representation Learning,3,61,68,2424,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md
july_update_2026-07-06__rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,5,data_representation,Supplementary Note 1. Benchmark Datasets,3,312,345,4220,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md
july_update_2026-07-06__rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,6,data_representation,immune aging dataset,4,314,317,617,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md
july_update_2026-07-06__rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,7,data_representation,iPSC cell-type differentiation dataset,4,318,321,598,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md
july_update_2026-07-06__rec_000085,include,DNA Language Models: An Assessment of Pre-Training for Fine-Tuning Tasks,1,abstract,ABSTRACT,3,11,14,1070,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000085.md
july_update_2026-07-06__rec_000085,include,DNA Language Models: An Assessment of Pre-Training for Fine-Tuning Tasks,2,introduction,Introduction,2,15,30,2960,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000085.md
july_update_2026-07-06__rec_000085,include,DNA Language Models: An Assessment of Pre-Training for Fine-Tuning Tasks,3,discussion_conclusion,Conclusion,2,333,357,5741,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000085.md
july_update_2026-07-06__rec_000085,include,DNA Language Models: An Assessment of Pre-Training for Fine-Tuning Tasks,4,data_representation,Pre-Training dataset,3,65,68,603,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000085.md
