candidate_type,route_id,configuration_id,model_id,study_id,record_id,title,route_label,model_name,lifecycle_phase,task_or_configuration_verbatim,source_object_verbatim,source_object_normalized,source_modality_normalized,transformation_chain_verbatim,transformation_chain_normalized,model_visible_form_verbatim,carrier_family,carrier_subtype,insertion_or_fusion_verbatim,fusion_topology,text_role,input_status,evidence_quote,section_heading,supporting_figure_or_table,evidence_status,uncertainty,source_candidate_refs,dense_candidate_refs,pages,doc_item_refs,provenance_match,picture_only_provenance,candidate_quote_match,quote_verified_in_canonical_markdown,quote_verified_in_native_items,taxonomy_consistent,final_grounding_valid,semantic_correction
accepted_input_route,route_526a80e3bb7b,config_04b947e1ebe2,model_a493b5670a18,study_cccbb8d94eda,july_update_2026-07-06__rec_000050,How Post-Training Shapes Biological Reasoning Models,Protein metadata prompt route,Qwen3-1.7B and Qwen3-4B-Thinking,fine_tuning,protein function prediction,"organism metadata, InterPro domain annotations, protein-protein interaction context, and initial GO term speculations",protein metadata and prompt scaffold,text,"['concatenate system instruction, header, and user instruction', 'text tokens']","['prompt concatenation', 'tokenization']",text tokens,text_native_token_stream,structured_biological_prompt_or_task_scaffold,"concatenate system instruction, header, and user instruction",concatenation,instruction_or_query,actual_model_input,"Protein experiments. The text backbones for the protein experiments are Qwen3-1.7B and Qwen34B-Thinking, loaded with their native BPE tokenizer [75]. The padding token is aliased to the end-of-sequence token. Both the SFT and RL prompts concatenate (i) a system instruction describing the task and available biological context, (ii) a header containing the protein name, organism, and amino-acid sequence, and (iii) a user instruction asking the model to emit GO identifiers across the molecular function, biological process, and cellular component aspects [89].","B.1 Base Models, Tokenization, and Input Representations",,explicit_text,Split from a hybrid example that also includes projected ESM-3 protein embeddings; the paper describes the protein text context and dense carrier together.,['july_update_2026-07-06__rec_000050::route_004'],"['dense::july_update_2026-07-06__rec_000050::0016', 'dense::july_update_2026-07-06__rec_000050::0023', 'dense::july_update_2026-07-06__rec_000050::0078', 'dense::july_update_2026-07-06__rec_000050::0086']","[18, 20, 22, 23, 24, 25, 26, 27]","['#/tables/0', '#/texts/365', '#/texts/366', '#/texts/367', '#/texts/404', '#/texts/405', '#/texts/406', '#/texts/407', '#/texts/408', '#/texts/415', '#/texts/416', '#/texts/417', '#/texts/418', '#/texts/419', '#/texts/425', '#/texts/426', '#/texts/427', '#/texts/428', '#/texts/429', '#/texts/430', '#/texts/431', '#/texts/432']",['verbatim'],False,True,True,True,True,True,
accepted_input_route,route_93769abd2260,config_9283059da9db,model_ac7794e51425,study_cccbb8d94eda,july_update_2026-07-06__rec_000050,How Post-Training Shapes Biological Reasoning Models,VEP DNA input route,Qwen3-1.7B,fine_tuning,variant effect prediction (VEP-Non-SNV),paired reference and variant DNA sequences,paired reference and variant DNA sequences,DNA,"['DNA-specific start and padding tokens', 'frozen Evo2-1B encoder', 'trainable linear projection']","['DNA-specific start and padding tokens', 'frozen Evo2-1B encoder', 'trainable linear projection']",DNA hidden state,dense_continuous_carrier,direct_projected_embedding,the DNA hidden state is prepended to the text embeddings,prefix,biological_payload,actual_model_input,the DNA hidden state is prepended to the text embeddings,"B.1 Base Models, Tokenization, and Input Representations",Table 8,explicit_text,,['july_update_2026-07-06__rec_000050::route_005'],"['dense::july_update_2026-07-06__rec_000050::0008', 'dense::july_update_2026-07-06__rec_000050::0078', 'dense::july_update_2026-07-06__rec_000050::0084']","[18, 22, 23, 28, 29]","['#/tables/0', '#/tables/8', '#/texts/404', '#/texts/405', '#/texts/406', '#/texts/407', '#/texts/408', '#/texts/415', '#/texts/416', '#/texts/417', '#/texts/418', '#/texts/419', '#/texts/484', '#/texts/486', '#/texts/487', '#/texts/488']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_8974deca3575,config_9283059da9db,model_ac7794e51425,study_cccbb8d94eda,july_update_2026-07-06__rec_000050,How Post-Training Shapes Biological Reasoning Models,VEP gene/chromosome context route,Qwen3-1.7B,fine_tuning,variant effect prediction (VEP-Non-SNV),gene and chromosome context,gene and chromosome context,text,"['tokenized text', 'text embeddings']","['tokenization', 'embedding lookup']",tokenized text,text_native_token_stream,structured_biological_prompt_or_task_scaffold,paired with the DNA sequence representation,concatenation,metadata_or_context,actual_model_input,given paired reference and variant DNA sequences together with gene and chromosome context,D.1 Scaling Post-Training for Biological Non-Reasoning Tasks,Table 8,explicit_text,Split from a hybrid VEP example that also includes DNA sequence inputs; the paper states the combined input rather than isolating this context alone.,['july_update_2026-07-06__rec_000050::route_005'],['dense::july_update_2026-07-06__rec_000050::0008'],"[28, 29]","['#/tables/8', '#/texts/484', '#/texts/486', '#/texts/487', '#/texts/488']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_237ac9359686,config_f866c60e00af,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Raw scRNA-seq to Cell Sentence,CellTosg2Sequence,pretraining,Cell Sentence Representation and Prompt Format,normalised single-cell expression profile,normalised single-cell expression profile,single-cell RNA-seq,"['quality control', 'log-normalisation to library size 10^4', 'rank genes by expression magnitude', 'keep the topK (K=200) HGNC symbols']","['quality control', 'log-normalization to library size 10^4', 'rank genes by expression magnitude', 'keep top-200 HGNC symbols']",ranked top-200 HGNC gene symbols,text_native_token_stream,serialized_biological_context_or_ordered_profile,[CellSentence] block in the prompt,tokenizer_sequence,biological_payload,actual_model_input,"Prompt format. Each prompt has four blocks: (1) KG virtual tokens [KG_VT] : one virtual token per input gene (block length K =200 ), aligned one-to-one with the Cell Sentence; (2) Biological metadata [Meta] : short natural-language fields (tissue, compartment, disease, optional KG triples); (3) Cell Sentence [CellSentence] : the ranked gene list as HGNC symbols; (4) Task instruction [Task] : one short line specifying the output format. The same skeleton serves classification, free-generation annotation, and drug-response tasks through the same interface.",3.1 Cell Sentence Representation and Prompt Format,Figure 1,explicit_text,,['july_update_2026-07-06__rec_000060::route_001'],[],[6],"['#/texts/34', '#/texts/35', '#/texts/36', '#/texts/37']",['verbatim'],False,True,True,True,True,True,
accepted_input_route,route_32f7f6418b4f,config_71003106a075,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Biomedical KG to virtual tokens,CellTosg2Sequence,pretraining,Knowledge Graph Construction and Virtual-Token Injection,curated heterogeneous biomedical KG,curated heterogeneous biomedical knowledge graph,graph/network,"['merge public databases', '2-layer R-GCN encoding', 'RotatE triple scoring', 'ESM-2 prior warm-start', 'KGProjector MLP']","['merge public databases', '2-layer R-GCN encoding', 'RotatE triple scoring', 'ESM-2 prior warm-start', 'project into virtual tokens']",compact virtual tokens in the LM hidden space,dense_continuous_carrier,virtual_token_prefix,prepended to each cell sentence as [KG_VT] prefix tokens,prefix,no_text_on_this_route,actual_model_input,compact virtual tokens,3.3 Knowledge Graph Construction and Virtual-Token Injection,Figure 1,explicit_text,,['july_update_2026-07-06__rec_000060::route_002'],[],"[8, 9, 10]","['#/tables/1', '#/texts/160', '#/texts/163', '#/texts/166', '#/texts/167']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_59d07de37bae,config_b98b227a684d,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Cell-state metadata in prompt,CellTosg2Sequence,inference,Cell Sentence Representation and Prompt Format,"biological metadata (tissue, compartment, disease)",biological metadata,text,['formatted as short natural-language fields'],['formatted as short natural-language fields'],natural-language metadata fields,text_native_token_stream,structured_biological_prompt_or_task_scaffold,[Meta] block,concatenation,metadata_or_context,actual_model_input,Biological metadata,3.1 Cell Sentence Representation and Prompt Format,Figure 1,explicit_text,,['july_update_2026-07-06__rec_000060::route_003'],[],[6],"['#/texts/34', '#/texts/35', '#/texts/36', '#/texts/37']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_4812cf2c6dd3,config_b98b227a684d,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Task instruction prompt,CellTosg2Sequence,inference,Cell Sentence Representation and Prompt Format,task instruction string,task instruction string,text,['rendered as a short output-format instruction'],['rendered as a short output-format instruction'],task instruction text,text_native_token_stream,plain_language_prompt_or_question,[Task] block,concatenation,instruction_or_query,actual_model_input,Task instruction,3.1 Cell Sentence Representation and Prompt Format,Figure 1,explicit_text,,['july_update_2026-07-06__rec_000060::route_004'],[],[6],"['#/texts/34', '#/texts/35', '#/texts/36', '#/texts/37']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_0687e285a7ee,config_5a979383a857,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Masked Cell Sentence input,CellTosg2Sequence,evaluation,Masked Gene Prediction (T0b),Cell Sentence,Cell Sentence,text,['replace about 15% of gene symbols with <mask> tokens'],['replace about 15% of gene symbols with <mask> tokens'],masked Cell Sentence,text_native_token_stream,serialized_biological_context_or_ordered_profile,sequence-level masked-gene input,tokenizer_sequence,biological_payload,actual_model_input,"T0b is a sequence-prior task: given a Cell Sentence with ∼ 15% of gene symbols replaced by <mask> tokens, the model generates the masked gene identities from the surrounding ranked-gene context. This task tests co-occurrence statistics and sequence-level gene co-expression priors rather than phenotype-level reasoning-the complementary domain in which the KG channel provides the most gains. Performance is measured by positional accuracy, set precision/recall/F1, and perplexity. Results confirm that the three-stage training preserves strong gene-sequence repre-",5.2 Masked Gene Prediction (T0b),,explicit_text,,['july_update_2026-07-06__rec_000060::route_005'],[],"[20, 21]","['#/pictures/6', '#/texts/560', '#/texts/564', '#/texts/654']",['verbatim'],False,True,False,True,True,True,
accepted_input_route,route_9c4534f3c5a3,config_a51477288467,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Perturbation metadata prompt,CellTosg2Sequence,inference,Task D1: Drug-Response Prediction (Tahoe-100M),drug condition metadata,drug condition metadata,text,"['formatted into [Drug] fields', 'includes Name, Dose, and Target']","['formatted into Drug fields', 'includes name, dose, and target']","drug name, dose, and target text fields",text_native_token_stream,structured_biological_prompt_or_task_scaffold,[Drug] block in the prompt,concatenation,metadata_or_context,actual_model_input,[Drug] Name: Nutlin -3a,I Example Prompts,Figure 9,explicit_text,,['july_update_2026-07-06__rec_000060::route_006'],[],[42],['#/texts/929'],['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_649acb378557,config_a51477288467,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,KG triples in prompt,CellTosg2Sequence,inference,Task D1: Drug-Response Prediction (Tahoe-100M),KG triples,KG triples,graph/network,['textualized as relationship triples in the prompt'],['textualized as relationship triples in the prompt'],text triples,text_native_token_stream,structured_biological_prompt_or_task_scaffold,[KG Triples] block,concatenation,biological_payload,actual_model_input,[KG Triples],I Example Prompts,Figure 9,explicit_text,,['july_update_2026-07-06__rec_000060::route_007'],[],[42],['#/texts/929'],['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_72245eef6feb,config_a51477288467,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Drug-target virtual token,CellTosg2Sequence,inference,Task D1: Drug-Response Prediction (Tahoe-100M),drug target MDM2,drug target MDM2,graph/network,"['KG embedding', 'projected into a drug-target virtual token']","['KG embedding', 'project into drug-target virtual token']",<vt_MDM2>,dense_continuous_carrier,virtual_token_prefix,[Drug_Target_VT] token,prefix,no_text_on_this_route,actual_model_input,[Drug_Target_VT] <vt_MDM2>,I Example Prompts,Figure 9,explicit_text,,['july_update_2026-07-06__rec_000060::route_008'],[],[42],['#/texts/929'],['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_4a446a857f1e,config_f3ec4678f01d,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Perturbation meta-labels prompt,CellTosg2Sequence,inference,Example of single cell Perturbation LLM Query,"meta-labels (drug, CRISPR target, cell line, tissue)","meta-labels (drug, CRISPR target, cell line, tissue)",text,"['preprocessed into metadata fields', 'merged with virtual KG tokens into a structured prompt']","['preprocessed into metadata fields', 'merged with virtual KG tokens into a structured prompt']",natural-language perturbation metadata fields,text_native_token_stream,structured_biological_prompt_or_task_scaffold,[Meta] block in the prompt,concatenation,metadata_or_context,actual_model_input,"meta-labels (drug, CRISPR target, cell line, tissue)",I Example Prompts,Figure 9,explicit_text,,['july_update_2026-07-06__rec_000060::route_010'],[],[41],"['#/pictures/8', '#/texts/870']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_065c8bd53fce,config_6efefda4295d,model_8b27781d1156,study_c16cbcac015c,july_update_2026-07-06__rec_000060,CellTosg2Sequence: A Unified Text-Omics-Signaling-Graph Large Language Model for Single-Cell Analysis,Label-string alignment input,CellTosg2Sequence,fine_tuning,Stage-II KG-anchor training,label string,label string,text,"['encoded by the same model pathway used for KG-anchor alignment', 'mean-pooled last-layer hidden state is projected toward frozen label-string embeddings']","['encoded by the label-string alignment pathway', 'mean-pooled hidden state projected toward frozen label-string embeddings']",label string text,text_native_token_stream,plain_language_prompt_or_question,parallel label-string pathway in Stage-II training,shared_latent_alignment,paired_alignment_supervision,paired_alignment_input,Label String 'T cell',Training Process for Enhancing Attention of Label token toward KG graph token,Figure 4,explicit_text,,['july_update_2026-07-06__rec_000060::route_011'],[],"[14, 15]","['#/pictures/3', '#/texts/261', '#/texts/299', '#/texts/300', '#/texts/301', '#/texts/302', '#/texts/305', '#/texts/306']",['verbatim'],False,True,True,False,True,True,
