record_id,source_record_id,source_corpus,title,doi,docling_status,context_status,markdown,selected_section_count,selected_sections_json
july_update_2026-07-06__rec_000074,rec_000074,include,CellOS: Learning a World Model of Cellular State through Joint Embedding Prediction,10.64898/2026.06.18.733163,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000074.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 6, ""line_start"": 17, ""line_end"": 22, ""original_chars"": 1480}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 23, ""line_end"": 40, ""original_chars"": 7255}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 249, ""line_end"": 392, ""original_chars"": 18717}, {""section_type"": ""data_representation"", ""heading"": ""Multi-view and Joint-embedding Representation Learning"", ""heading_level"": 3, ""line_start"": 61, ""line_end"": 68, ""original_chars"": 2424}, {""section_type"": ""data_representation"", ""heading"": ""Supplementary Note 1. Benchmark Datasets"", ""heading_level"": 3, ""line_start"": 312, ""line_end"": 345, ""original_chars"": 4220}, {""section_type"": ""data_representation"", ""heading"": ""immune aging dataset"", ""heading_level"": 4, ""line_start"": 314, ""line_end"": 317, ""original_chars"": 617}, {""section_type"": ""data_representation"", ""heading"": ""iPSC cell-type differentiation dataset"", ""heading_level"": 4, ""line_start"": 318, ""line_end"": 321, ""original_chars"": 598}]"
july_update_2026-07-06__rec_000085,rec_000085,include,DNA Language Models: An Assessment of Pre-Training for Fine-Tuning Tasks,,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/july_update_2026_07_06_rec_000085.md,4,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 1070}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 15, ""line_end"": 30, ""original_chars"": 2960}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 333, ""line_end"": 357, ""original_chars"": 5741}, {""section_type"": ""data_representation"", ""heading"": ""Pre-Training dataset"", ""heading_level"": 3, ""line_start"": 65, ""line_end"": 68, ""original_chars"": 603}]"
full_2026-07-06__rec_000031,rec_000031,uncertain,CLAMP: predicting specific protein-mediated chromatin loops in diverse species with a chromatin accessibility language model.,10.1186/s13059-026-03948-9,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000031.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 19, ""line_end"": 24, ""original_chars"": 828}, {""section_type"": ""introduction"", ""heading"": ""Background"", ""heading_level"": 3, ""line_start"": 25, ""line_end"": 38, ""original_chars"": 5240}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 167, ""line_end"": 188, ""original_chars"": 9613}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusions"", ""heading_level"": 3, ""line_start"": 189, ""line_end"": 192, ""original_chars"": 672}, {""section_type"": ""data_representation"", ""heading"": ""Data collection and preprocessing"", ""heading_level"": 4, ""line_start"": 195, ""line_end"": 217, ""original_chars"": 3958}, {""section_type"": ""data_representation"", ""heading"": ""Pre-training dataset"", ""heading_level"": 5, ""line_start"": 197, ""line_end"": 200, ""original_chars"": 865}, {""section_type"": ""data_representation"", ""heading"": ""Fine-tuning dataset"", ""heading_level"": 5, ""line_start"": 201, ""line_end"": 206, ""original_chars"": 1592}, {""section_type"": ""data_representation"", ""heading"": ""Hi-C dataset"", ""heading_level"": 5, ""line_start"": 207, ""line_end"": 210, ""original_chars"": 390}]"
full_2026-07-06__rec_000106,rec_000106,uncertain,CELLama: Foundation Model for Single Cell and Spatial Transcriptomics by Cell Embedding Leveraging Language Model Abilities.,10.1002/advs.202513210,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000106.md,2,"[{""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 11, ""line_end"": 50, ""original_chars"": 4973}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 145, ""line_end"": 184, ""original_chars"": 14141}]"
full_2026-07-06__rec_000129,rec_000129,uncertain,Genos: a human-centric genomic foundation model.,10.1093/gigascience/giaf132,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000129.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 21, ""line_end"": 30, ""original_chars"": 1900}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 31, ""line_end"": 62, ""original_chars"": 7208}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 314, ""line_end"": 337, ""original_chars"": 4726}, {""section_type"": ""data_representation"", ""heading"": ""Data collection and preprocessing"", ""heading_level"": 4, ""line_start"": 65, ""line_end"": 78, ""original_chars"": 2933}, {""section_type"": ""data_representation"", ""heading"": ""Data preparation and preprocessing steps"", ""heading_level"": 5, ""line_start"": 180, ""line_end"": 185, ""original_chars"": 1310}, {""section_type"": ""data_representation"", ""heading"": ""Data preprocessing and model training"", ""heading_level"": 5, ""line_start"": 244, ""line_end"": 247, ""original_chars"": 1129}, {""section_type"": ""data_representation"", ""heading"": ""Model architecture design"", ""heading_level"": 4, ""line_start"": 79, ""line_end"": 84, ""original_chars"": 3142}]"
full_2026-07-06__rec_000149,rec_000149,uncertain,Predicting functional constraints across evolutionary timescales with phylogeny-informed genomic language models.,10.1101/2025.09.21.677619,docling_ok,ok,data/docling_uncertain_biorxiv_chrome_no_vlm_2026-07-08/markdown/rec_000149_2025_09_21_677619v1_full.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 15, ""line_end"": 22, ""original_chars"": 1842}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 23, ""line_end"": 36, ""original_chars"": 5709}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 161, ""line_end"": 180, ""original_chars"": 6221}, {""section_type"": ""data_representation"", ""heading"": ""Training Data"", ""heading_level"": 4, ""line_start"": 343, ""line_end"": 362, ""original_chars"": 2764}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 4, ""line_start"": 506, ""line_end"": 519, ""original_chars"": 2659}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 4, ""line_start"": 548, ""line_end"": 554, ""original_chars"": 3187}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 4, ""line_start"": 562, ""line_end"": 566, ""original_chars"": 1147}]"
full_2026-07-06__rec_000324,rec_000324,uncertain,EpiGePT: a pretrained transformer-based language model for context-specific human epigenomics.,10.1186/s13059-024-03449-7,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000324.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 17, ""line_end"": 22, ""original_chars"": 843}, {""section_type"": ""introduction"", ""heading"": ""Background"", ""heading_level"": 3, ""line_start"": 23, ""line_end"": 38, ""original_chars"": 5266}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 125, ""line_end"": 128, ""original_chars"": 1517}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusions"", ""heading_level"": 3, ""line_start"": 129, ""line_end"": 134, ""original_chars"": 1823}, {""section_type"": ""data_representation"", ""heading"": ""Model architecture"", ""heading_level"": 4, ""line_start"": 151, ""line_end"": 182, ""original_chars"": 5293}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 135, ""line_end"": 278, ""original_chars"": 39571}, {""section_type"": ""data_representation"", ""heading"": ""Baseline methods"", ""heading_level"": 4, ""line_start"": 215, ""line_end"": 222, ""original_chars"": 2177}]"
full_2026-07-06__rec_000405,rec_000405,uncertain,Multimodal Learning for Mapping the Genotype-Phenotype Dynamics.,10.21203/rs.3.rs-4355413/v1,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000405.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 6, ""line_start"": 111, ""line_end"": 116, ""original_chars"": 1989}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 117, ""line_end"": 240, ""original_chars"": 4214}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 701, ""line_end"": 806, ""original_chars"": 3483}, {""section_type"": ""data_representation"", ""heading"": ""Input representation"", ""heading_level"": 3, ""line_start"": 895, ""line_end"": 918, ""original_chars"": 2341}, {""section_type"": ""data_representation"", ""heading"": ""Model architecture"", ""heading_level"": 3, ""line_start"": 919, ""line_end"": 1104, ""original_chars"": 5451}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 807, ""line_end"": 1142, ""original_chars"": 16311}]"
full_2026-07-06__rec_000483,rec_000483,uncertain,EpiGePT: a Pretrained Transformer model for epigenomics.,10.1101/2023.07.15.549134,docling_ok,ok,data/docling_uncertain_no_vlm_retry_2026-07-08/markdown/run_rec_000483.md,5,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 51, ""line_end"": 96, ""original_chars"": 1596}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 3, ""line_start"": 97, ""line_end"": 236, ""original_chars"": 5512}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 977, ""line_end"": 1060, ""original_chars"": 3244}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 1061, ""line_end"": 2151, ""original_chars"": 47952}, {""section_type"": ""data_representation"", ""heading"": ""Baseline methods"", ""heading_level"": 4, ""line_start"": 1375, ""line_end"": 1424, ""original_chars"": 2210}]"
full_2026-07-06__rec_000696,rec_000696,uncertain,Deciphering enzymatic potential in metagenomic reads through DNA language models,10.1093/nar/gkaf836,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000696.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 15, ""line_end"": 18, ""original_chars"": 1312}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 23, ""line_end"": 42, ""original_chars"": 4823}, {""section_type"": ""data_representation"", ""heading"": ""UniProt annotated enzyme read dataset"", ""heading_level"": 4, ""line_start"": 131, ""line_end"": 134, ""original_chars"": 1546}, {""section_type"": ""data_representation"", ""heading"": ""Ortholog dataset"", ""heading_level"": 4, ""line_start"": 139, ""line_end"": 144, ""original_chars"": 1214}, {""section_type"": ""data_representation"", ""heading"": ""Synthetic metagenome read dataset"", ""heading_level"": 4, ""line_start"": 145, ""line_end"": 150, ""original_chars"": 1358}, {""section_type"": ""data_representation"", ""heading"": ""Materials and methods"", ""heading_level"": 2, ""line_start"": 43, ""line_end"": 72, ""original_chars"": 6180}]"
full_2026-07-06__rec_000711,rec_000711,uncertain,PTM-Mamba: a PTM-aware protein language model with bidirectional gated Mamba blocks,10.1038/s41592-025-02656-9,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000711.md,3,"[{""section_type"": ""data_representation"", ""heading"": ""Data curation"", ""heading_level"": 6, ""line_start"": 123, ""line_end"": 128, ""original_chars"": 1624}, {""section_type"": ""data_representation"", ""heading"": ""nature methods"", ""heading_level"": 3, ""line_start"": 1, ""line_end"": 6, ""original_chars"": 115}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 4, ""line_start"": 121, ""line_end"": 150, ""original_chars"": 5952}]"
full_2026-07-06__rec_000720,rec_000720,uncertain,A foundation language model to decipher diverse regulation of RNAs,10.1186/s13059-025-03752-x,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000720.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 37, ""line_end"": 142, ""original_chars"": 35877}, {""section_type"": ""introduction"", ""heading"": ""Background"", ""heading_level"": 4, ""line_start"": 47, ""line_end"": 58, ""original_chars"": 5089}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 143, ""line_end"": 160, ""original_chars"": 6769}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusions"", ""heading_level"": 4, ""line_start"": 157, ""line_end"": 160, ""original_chars"": 1237}, {""section_type"": ""data_representation"", ""heading"": ""Pretraining dataset"", ""heading_level"": 3, ""line_start"": 169, ""line_end"": 176, ""original_chars"": 2895}, {""section_type"": ""data_representation"", ""heading"": ""Model architecture"", ""heading_level"": 4, ""line_start"": 163, ""line_end"": 168, ""original_chars"": 1437}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 161, ""line_end"": 168, ""original_chars"": 1462}, {""section_type"": ""data_representation"", ""heading"": ""Comparing the performance of LAMAR with baseline methods"", ""heading_level"": 3, ""line_start"": 265, ""line_end"": 270, ""original_chars"": 1357}]"
full_2026-07-06__rec_000827,rec_000827,uncertain,Multimodal learning enables chat-based exploration of single-cell data,10.1038/s41587-025-02857-9,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000827.md,5,"[{""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 167, ""line_end"": 194, ""original_chars"": 10719}, {""section_type"": ""data_representation"", ""heading"": ""Multimodal training data of paired transcriptomes and text"", ""heading_level"": 7, ""line_start"": 268, ""line_end"": 279, ""original_chars"": 2877}, {""section_type"": ""data_representation"", ""heading"": ""Multimodal training dataset of chat conversations"", ""heading_level"": 7, ""line_start"": 342, ""line_end"": 350, ""original_chars"": 2355}, {""section_type"": ""data_representation"", ""heading"": ""Integration of CellWhisperer into CELLxGENE Explorer, web hosting and user-provided dataset processing"", ""heading_level"": 7, ""line_start"": 367, ""line_end"": 374, ""original_chars"": 3274}, {""section_type"": ""data_representation"", ""heading"": ""Conventional bioinformatics analysis of the Colonic Epithelium dataset"", ""heading_level"": 7, ""line_start"": 375, ""line_end"": 378, ""original_chars"": 1301}]"
full_2026-07-06__rec_000882,rec_000882,uncertain,Transformer model generated bacteriophage genomes are compositionally distinct from natural sequences,10.1093/nargab/lqae129,docling_ok,ok,data/docling_uncertain_no_vlm_2026-07-08/markdown/full_2026_07_06_rec_000882.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 4, ""line_start"": 11, ""line_end"": 14, ""original_chars"": 1402}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 15, ""line_end"": 24, ""original_chars"": 3122}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 179, ""line_end"": 197, ""original_chars"": 8139}, {""section_type"": ""data_representation"", ""heading"": ""Materials and methods"", ""heading_level"": 2, ""line_start"": 25, ""line_end"": 98, ""original_chars"": 8979}]"
